📺央视频道,#genre#
CCTV-15,http://171.213.233.91:8888/rtp/239.93.0.103:5140
CCTV-15,http://171.213.215.36:8800/rtp/239.93.0.103:5140
CCTV-15,http://221.10.226.195:5000/rtp/239.0.0.188:5140
CCTV-15,http://112.19.88.97:8899/rtp/239.11.0.26:5140
CCTV-15,http://openwrt.qhjx.top:18000/rtp/238.255.2.18:5999
CCTV-15,http://1.83.156.18:8888/rtp/239.109.205.103:8760
CCTV-15,http://1.83.156.18:8888/rtp/239.112.205.214:5140
CCTV-15,http://117.32.85.142:2222/rtp/239.109.205.103:8760
CCTV-15,http://117.32.85.142:2222/rtp/239.112.205.214:5140
CCTV-15,http://124.116.170.138:8081/rtp/239.109.205.103:8760
CCTV-15,http://124.116.170.138:8081/rtp/239.112.205.214:5140
CCTV-16,http://60.26.13.137:9901/tsfile/live/16023_1.m3u8?key=txiptv
CCTV-16,http://139.209.42.42:9901/tsfile/live/1061_1.m3u8?key=txiptv
CCTV-16,http://58.245.255.38:9999/tsfile/live/1061_1.m3u8?key=txiptv
CCTV-16,http://tpc.x3322.net:9901/tsfile/live/1061_1.m3u8?key=txiptv
CCTV-16,http://218.104.239.114:9901/tsfile/live/0019_1.m3u8?key=txiptv
CCTV-16,http://163.142.186.56:9901/tsfile/live/1016_1.m3u8?key=txiptv
CCTV-16,http://171.38.91.144:18181/tsfile/live/1025_1.m3u8?key=txiptv
CCTV-16,http://124.152.56.11:53290/tsfile/live/1017_1.m3u8?key=txiptv
CCTV-16,http://openwrt.guidang.net:1688/rtp/225.1.8.189:8002
CCTV-16,http://grs.i234.me:1688/rtp/225.1.8.189:8002
CCTV-16,http://123.117.237.248:8899/rtp/239.3.1.184:8001
CCTV-16,http://wuyanjiang.cn:8012/rtp/239.3.1.184:8001
CCTV-16,http://www.chutouge.top:34022/rtp/239.3.1.184:8001
CCTV-16,http://168250.xyz:1111/rtp/239.5.1.146:5000
CCTV-16,http://www.wyn.pp.ua:4000/rtp/239.1.1.122:8122
CCTV-16,http://110.180.148.5:8933/rtp/239.1.1.122:8122
CCTV-16,http://wuyivip.nyc.mn:8888/rtp/239.1.1.122:8122
CCTV-16,http://60.223.72.46:8003/rtp/226.0.2.169:9264
CCTV-16,http://lifeifan110.f3322.net:4000/rtp/226.0.2.169:9264
CCTV-16,http://111.127.156.228:51234/rtp/239.29.1.146:5000
CCTV-16,http://zcb.myds.me:10001/rtp/239.49.8.31:8000
CCTV-16,http://xy2dfh.myds.me:8888/rtp/239.49.8.31:8000
CCTV-16,http://ss.btc8080.top:8188/rtp/239.49.8.31:8000
CCTV-16,http://xjdd.top:8500/rtp/233.50.201.192:5140
CCTV-16,http://xjdd.top:8500/rtp/233.50.201.63:5140
CCTV-16,http://zjhuct.synology.me:8881/rtp/233.50.201.192:5140
CCTV-16,http://zjhuct.synology.me:8881/rtp/233.50.201.63:5140
CCTV-16,http://www.yeqi.eu.org:4000/rtp/233.50.201.192:5140
CCTV-16,http://www.yeqi.eu.org:4000/rtp/233.50.201.63:5140
CCTV-16,http://woc.iiiya.cn:18888/rtp/239.61.4.135:1025
CCTV-16,http://xiaochen.cyou:4022/rtp/239.69.1.247:11124
CCTV-16,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.247:11124
CCTV-16,http://nas.lyfkai.cn:19999/rtp/239.69.1.247:11124
CCTV-16,http://122.189.103.230:8888/rtp/228.0.0.249:6108
CCTV-16,http://118.251.97.203:8888/rtp/239.76.253.98:9000
CCTV-16,http://113.223.16.11:65000/rtp/239.76.253.98:9000
CCTV-16,http://yyangnet99.host:65000/rtp/239.76.253.98:9000
CCTV-16,http://www.yahao.host:4022/rtp/239.77.0.165:5146
CCTV-16,http://www.yahao.host:4022/rtp/239.77.1.76:5146
CCTV-16,http://www.xinxuzhen.com:8000/rtp/239.77.0.165:5146
CCTV-16,http://www.xinxuzhen.com:8000/rtp/239.77.1.76:5146
CCTV-16,http://word.mtoo.vip:8333/rtp/239.77.0.165:5146
CCTV-16,http://word.mtoo.vip:8333/rtp/239.77.1.76:5146
CCTV-16,http://maoda.cc:9999/rtp/239.81.0.142:4056
CCTV-16,http://555150.xyz:4000/rtp/239.81.0.142:4056
CCTV-16,http://www.yichengfood.net:9988/rtp/239.81.0.142:4056
CCTV-16,http://nas.uclive.site:8000/rtp/239.93.42.54:5140
CCTV-16,http://171.213.233.91:8888/rtp/239.93.42.54:5140
CCTV-16,http://171.213.215.36:8800/rtp/239.93.42.54:5140
CCTV-16,http://1.83.156.18:8888/rtp/239.111.205.133:5140
CCTV-16,http://1.83.156.18:8888/rtp/239.111.205.134:5140
CCTV-16,http://117.32.85.142:2222/rtp/239.111.205.133:5140
CCTV-16,http://117.32.85.142:2222/rtp/239.111.205.134:5140
CCTV-16,http://124.116.170.138:8081/rtp/239.111.205.133:5140
CCTV-16,http://124.116.170.138:8081/rtp/239.111.205.134:5140
CCTV-17,http://60.26.13.137:9901/tsfile/live/16024_1.m3u8?key=txiptv
CCTV-17,http://106.115.27.252:9901/tsfile/live/0019_1.m3u8?key=txiptv
CCTV-17,http://101.74.28.84:9901/tsfile/live/1009_1.m3u8?key=txiptv
CCTV-17,http://101.74.29.166:9901/tsfile/live/1009_1.m3u8?key=txiptv
CCTV-17,http://101.74.31.102:9901/tsfile/live/1009_1.m3u8?key=txiptv
CCTV-17,http://genglei.8866.org:9901/tsfile/live/0019_1.m3u8?key=txiptv
CCTV-17,http://222.169.85.8:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV-17,http://139.208.186.89:9901/tsfile/live/0019_1.m3u8?key=txiptv
CCTV-17,http://139.209.42.42:9901/tsfile/live/1042_1.m3u8?key=txiptv
CCTV-17,http://58.245.255.38:9999/tsfile/live/1042_1.m3u8?key=txiptv
CCTV-17,http://tpc.x3322.net:9901/tsfile/live/1042_1.m3u8?key=txiptv
CCTV-17,http://218.104.239.114:9901/tsfile/live/0019_2.m3u8?key=txiptv
CCTV-17,http://218.28.31.182:9901/tsfile/live/0018_1.m3u8?key=txiptv
CCTV-17,http://8.07456.me:24901/tsfile/live/1046_1.m3u8?key=txiptv
CCTV-17,http://xlkj2020.gnway.org:24901/tsfile/live/1046_1.m3u8?key=txiptv
CCTV-17,http://124.152.56.11:53290/tsfile/live/1018_1.m3u8?key=txiptv
CCTV-17,http://openwrt.guidang.net:1688/rtp/225.1.8.17:8144
CCTV-17,http://grs.i234.me:1688/rtp/225.1.8.17:8144
CCTV-17,http://123.117.237.248:8899/rtp/239.3.1.151:8144
CCTV-17,http://wuyanjiang.cn:8012/rtp/239.3.1.151:8144
CCTV-17,http://www.chutouge.top:34022/rtp/239.3.1.151:8144
CCTV-17,http://168250.xyz:1111/rtp/239.5.1.140:5000
CCTV-17,http://traffic.xznet.org:41097/rtp/239.254.201.120:8144
CCTV-17,http://kictoc.top:7000/rtp/239.254.201.120:8144
CCTV-17,http://27.191.203.223:19999/rtp/239.254.201.120:8144
CCTV-17,http://www.qfly9236.cn:8888/rtp/239.253.93.150:6318
CCTV-17,http://www.wyn.pp.ua:4000/rtp/239.1.1.23:8023
CCTV-17,http://110.180.148.5:8933/rtp/239.1.1.23:8023
CCTV-17,http://wuyivip.nyc.mn:8888/rtp/239.1.1.23:8023
CCTV-17,http://60.223.72.46:8003/rtp/226.0.2.170:9272
CCTV-17,http://lifeifan110.f3322.net:4000/rtp/226.0.2.170:9272
CCTV-17,http://lihetl.com:9527/rtp/232.0.0.63:8686
CCTV-17,http://60.18.216.116:9527/rtp/232.0.0.63:8686
CCTV-17,http://www.lihetl.com:9527/rtp/232.0.0.63:8686
CCTV-17,http://58.41.30.250:8880/rtp/239.45.3.52:5140
CCTV-17,http://www.958598.xyz:4022/rtp/239.45.3.52:5140
CCTV-17,http://www.rogerxlj.top:9998/rtp/239.45.3.52:5140
CCTV-17,http://zcb.myds.me:10001/rtp/239.49.8.52:9810
CCTV-17,http://xy2dfh.myds.me:8888/rtp/239.49.8.52:9810
CCTV-17,http://ss.btc8080.top:8188/rtp/239.49.8.52:9810
CCTV-17,http://xjdd.top:8500/rtp/233.50.200.113:5140
CCTV-17,http://zjhuct.synology.me:8881/rtp/233.50.200.113:5140
CCTV-17,http://www.yeqi.eu.org:4000/rtp/233.50.200.113:5140
CCTV-17,http://60.168.244.88:8888/rtp/238.1.78.178:7296
CCTV-17,http://h.igeizhe.com:2000/rtp/238.1.78.178:7296
CCTV-17,http://p.igeizhe.com:2000/rtp/238.1.78.178:7296
CCTV-17,http://woc.iiiya.cn:18888/rtp/239.61.5.158:1025
CCTV-17,http://220.176.218.102:9000/rtp/239.252.220.192:5140
CCTV-17,http://xiaole51.3322.org:7000/rtp/239.253.248.168:8000
CCTV-17,http://123.130.49.3:7000/rtp/239.253.248.168:8000
CCTV-17,http://112.238.16.233:8888/rtp/239.253.248.168:8000
CCTV-17,http://123.53.39.71:8800/rtp/239.16.10.129:2000
CCTV-17,http://123.160.173.171:8800/rtp/239.16.10.129:2000
CCTV-17,http://zzbem.hengyou.ink:8800/rtp/239.16.10.129:2000
CCTV-17,http://221.13.234.122:8899/rtp/225.1.2.53:10312
CCTV-17,http://xiaochen.cyou:4022/rtp/239.69.1.152:10548
CCTV-17,http://xu3791vg3503.vicp.fun:8808/rtp/239.69.1.152:10548
CCTV-17,http://nas.lyfkai.cn:19999/rtp/239.69.1.152:10548
CCTV-17,http://122.189.103.230:8888/rtp/228.0.0.161:7161
CCTV-17,http://118.251.97.203:8888/rtp/239.76.252.238:9000
CCTV-17,http://113.223.16.11:65000/rtp/239.76.252.238:9000
CCTV-17,http://yyangnet99.host:65000/rtp/239.76.252.238:9000
CCTV-17,http://www.yahao.host:4022/rtp/239.77.0.198:5146
CCTV-17,http://www.yahao.host:4022/rtp/239.77.1.121:5146
CCTV-17,http://www.xinxuzhen.com:8000/rtp/239.77.0.198:5146
CCTV-17,http://www.xinxuzhen.com:8000/rtp/239.77.1.121:5146
CCTV-17,http://word.mtoo.vip:8333/rtp/239.77.0.198:5146
CCTV-17,http://word.mtoo.vip:8333/rtp/239.77.1.121:5146
CCTV-17,http://maoda.cc:9999/rtp/239.81.0.228:4056
CCTV-17,http://555150.xyz:4000/rtp/239.81.0.228:4056
CCTV-1,https://zby.130519.xyz/PLTV/11/224/3221225673/index.m3u8?
CCTV-1,https://zby.130519.xyz/PLTV/11/224/3221225723/index.m3u8?
CCTV-1,https://zby.130519.xyz/PLTV/11/224/3221225770/index.m3u8?
CCTV-1,https://zby.130519.xyz/PLTV/11/224/3221226163/index.m3u8?
CCTV-2,https://zby.130519.xyz/PLTV/11/224/3221226122/index.m3u8?
CCTV-3,https://zby.130519.xyz/PLTV/11/224/3221225766/index.m3u8?
CCTV-3,https://zby.130519.xyz/PLTV/11/224/3221226165/index.m3u8?
CCTV-4,https://zby.130519.xyz/PLTV/11/224/3221226124/index.m3u8?
CCTV-5,https://zby.130519.xyz/PLTV/11/224/3221225734/index.m3u8?
CCTV-5,https://zby.130519.xyz/PLTV/11/224/3221226146/index.m3u8?
CCTV-6,https://zby.130519.xyz/PLTV/11/224/3221225741/index.m3u8?
CCTV-6,https://zby.130519.xyz/PLTV/11/224/3221226148/index.m3u8?
CCTV-7,https://zby.130519.xyz/PLTV/11/224/3221225701/index.m3u8?
CCTV-7,https://zby.130519.xyz/PLTV/11/224/3221226143/index.m3u8?
CCTV-7,https://zby.130519.xyz/PLTV/11/224/3221226137/index.m3u8?
CCTV-8,https://zby.130519.xyz/PLTV/11/224/3221225736/index.m3u8?
CCTV-8,https://zby.130519.xyz/PLTV/11/224/3221226167/index.m3u8?
CCTV-10,https://zby.130519.xyz/PLTV/11/224/3221225743/index.m3u8?
CCTV-10,https://zby.130519.xyz/PLTV/11/224/3221226169/index.m3u8?
CCTV-11,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8?
CCTV-11,https://zby.130519.xyz/PLTV/11/224/3221226145/index.m3u8?
CCTV-12,https://zby.130519.xyz/PLTV/11/224/3221226103/index.m3u8?
CCTV-12,https://zby.130519.xyz/PLTV/11/224/3221226126/index.m3u8?
CCTV-13,https://zby.130519.xyz/PLTV/11/224/3221226128/index.m3u8?
CCTV-14,https://zby.130519.xyz/PLTV/11/224/3221225738/index.m3u8?
CCTV-14,https://zby.130519.xyz/PLTV/11/224/3221226150/index.m3u8?
CCTV-15,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8?
CCTV-16,https://zby.130519.xyz/PLTV/11/224/3221226120/index.m3u8?
CCTV-1,http://api.itv.itv888.cn:8080/hls/f5fuln3kthe/index.m3u8
CCTV-2,http://api.itv.itv888.cn:8080/hls/4nlkhc68gfu/index.m3u8
CCTV-3,http://api.itv.itv888.cn:8080/hls/aikp69mli0d/index.m3u8
CCTV-4,http://api.itv.itv888.cn:8080/hls/25uo2rutach/index.m3u8
CCTV-5,http://api.itv.itv888.cn:8080/hls/7vx0ia55les/index.m3u8
CCTV-6,http://api.itv.itv888.cn:8080/hls/tp9ajk4od5/index.m3u8
CCTV-7,http://api.itv.itv888.cn:8080/hls/3udggaszi1i/index.m3u8
CCTV-8,http://api.itv.itv888.cn:8080/hls/vseo1nm7qp/index.m3u8
CCTV-9,http://api.itv.itv888.cn:8080/hls/bsmkmf3jrp4/index.m3u8
CCTV-10,http://api.itv.itv888.cn:8080/hls/wd86wxjxn8/index.m3u8
CCTV-11,http://api.itv.itv888.cn:8080/hls/og4kq4cnqm/index.m3u8
CCTV-12,http://api.itv.itv888.cn:8080/hls/nwfb31kwc3l/index.m3u8
CCTV-13,http://api.itv.itv888.cn:8080/hls/9sxg4yjgot/index.m3u8
CCTV-14,http://api.itv.itv888.cn:8080/hls/dyfpqk8fpzi/index.m3u8
CCTV-15,http://api.itv.itv888.cn:8080/hls/hcwu4ianhgw/index.m3u8
CCTV-16,http://api.itv.itv888.cn:8080/hls/qazacsm0hgl/index.m3u8
CCTV-17,http://api.itv.itv888.cn:8080/hls/5t4bgijh9da/index.m3u8
CCTV-5+,http://api.itv.itv888.cn:8080/hls/xsb4znrv3c/index.m3u8
CCTV-17,http://www.yichengfood.net:9988/rtp/239.81.0.228:4056
CCTV-17,http://27.12.170.95:8899/rtp/225.0.4.179:7980
CCTV-17,http://27.10.79.3:8008/rtp/225.0.4.179:7980
CCTV-17,http://27.10.215.11:8009/rtp/225.0.4.179:7980
CCTV-17,http://nas.uclive.site:8000/rtp/239.93.0.92:5140
CCTV-17,http://171.213.233.91:8888/rtp/239.93.0.92:5140
CCTV-17,http://171.213.215.36:8800/rtp/239.93.0.92:5140
CCTV-17,http://221.10.226.195:5000/rtp/239.0.0.152:5140
CCTV-17,http://112.19.88.97:8899/rtp/239.11.0.107:5140
CCTV-17,http://openwrt.qhjx.top:18000/rtp/238.255.2.137:5999
CCTV-17,http://1.83.156.18:8888/rtp/239.109.205.88:8640
CCTV-17,http://1.83.156.18:8888/rtp/239.112.205.211:5140
CCTV-17,http://117.32.85.142:2222/rtp/239.109.205.88:8640
CCTV-17,http://117.32.85.142:2222/rtp/239.112.205.211:5140
CCTV-17,http://124.116.170.138:8081/rtp/239.109.205.88:8640
CCTV-17,http://124.116.170.138:8081/rtp/239.112.205.211:5140
CCTV-1,http://112.19.88.97:8899/rtp/239.10.0.151:5140
CCTV-5+,http://112.19.88.97:8899/rtp/239.11.0.241:5140
CCTV-6,http://112.19.88.97:8899/rtp/239.11.0.102:5140
CCTV-7,http://112.19.88.97:8899/rtp/239.11.0.110:5140
CCTV-8,http://112.19.88.97:8899/rtp/239.11.0.103:5140
CCTV-10,http://112.19.88.97:8899/rtp/239.11.0.112:5140
CCTV-13,http://112.19.88.97:8899/rtp/239.11.0.24:5140
CCTV-14,http://112.19.88.97:8899/rtp/239.11.0.114:5140
CCTV-16,http://112.19.88.97:8899/rtp/239.11.0.67:5140
CCTV-1,https://cc06.tv12.xyz/1.m3u8
CCTV-2,https://cc06.tv12.xyz/2.m3u8
CCTV-3,https://cc06.tv12.xyz/3.m3u8
CCTV-4,https://cc06.tv12.xyz/4.m3u8
CCTV-5,https://cc06.tv12.xyz/5.m3u8
CCTV-5+,https://cc06.tv12.xyz/6.m3u8
CCTV-6,https://cc06.tv12.xyz/7.m3u8
CCTV-7,https://cc06.tv12.xyz/8.m3u8
CCTV-8,https://cc06.tv12.xyz/9.m3u8
CCTV-9,https://cc06.tv12.xyz/10.m3u8
CCTV-5+,http://www.douzhicloud.site:35455/gaoma/CCTV-5p.m3u8
CCTV-5+,https://piccpndali.v.myalicdn.com/audio/CCTV-5plus_2.m3u8
CCTV-15,http://222.134.245.16:9901/tsfile/live/0015_1.m3u8
CCTV-16,http://livetv.wqwqwq.sbs/gaoma/CCTV-4k16.m3u8
CCTV-16,https://piccpndali.v.myalicdn.com/audio/CCTV-16_2.m3u8
CCTV-1,http://119.166.53.44:85/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-2,http://119.166.53.44:85/tsfile/live/0002_3.m3u8?key=txiptv&playlive=1&authid=0
CCTV-3,http://119.166.53.44:85/tsfile/live/0002_4.m3u8?key=txiptv&playlive=1&authid=0
CCTV-4,http://119.166.53.44:85/tsfile/live/0002_5.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5,http://119.166.53.44:85/tsfile/live/0002_6.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+,http://119.166.53.44:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://119.166.53.44:85/tsfile/live/0002_7.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://119.166.53.44:85/tsfile/live/0002_8.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8,http://119.166.53.44:85/tsfile/live/0002_9.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,http://119.166.53.44:85/tsfile/live/0002_10.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://119.166.53.44:85/tsfile/live/0002_11.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://119.166.53.44:85/tsfile/live/0002_12.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://119.166.53.44:85/tsfile/live/0002_13.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://119.166.53.44:85/tsfile/live/0002_14.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://119.166.53.44:85/tsfile/live/0002_48.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://119.166.53.44:85/tsfile/live/0002_15.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://119.166.53.44:85/tsfile/live/0002_16.m3u8?key=txiptv&playlive=1&authid=0
CCTV-1,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225501/01.m3u8?fmt=ts2hls$IPTV
CCTV-2,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225500/01.m3u8?fmt=ts2hls$IPTV
CCTV-3,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226256/01.m3u8?fmt=ts2hls
CCTV-4,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226348/01.m3u8?fmt=ts2hls
CCTV-5,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226259/01.m3u8?fmt=ts2hls
CCTV-6,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226255/01.m3u8?fmt=ts2hls
CCTV-7,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225499/01.m3u8?fmt=ts2hls$IPTV
CCTV-8,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226258/01.m3u8?fmt=ts2hls
CCTV-9,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226357/01.m3u8?fmt=ts2hls
CCTV-10,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/01.m3u8?fmt=ts2hls$IPTV
CCTV-11,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226349/01.m3u8?fmt=ts2hls$IPTV
CCTV-12,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/01.m3u8?fmt=ts2hls$IPTV
CCTV-13,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226329/01.m3u8?fmt=ts2hls$IPTV
CCTV-14,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225494/01.m3u8?fmt=ts2hls$IPTV
CCTV-15,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226332/01.m3u8?fmt=ts2hls$IPTV
CCTV-16,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226230/01.m3u8
CCTV-17,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226335/01.m3u8?fmt=ts2hls
CCTV-1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225642/2/index.m3u8$IPV6
CCTV-2,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225500/2/index.m3u8$IPV6
CCTV-3,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225634/2/index.m3u8$IPV6
CCTV-4,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226340/2/index.m3u8$IPV6
CCTV-5,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225633/2/index.m3u8$IPV6
CCTV-5+,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225706/2/index.m3u8$IPV6
CCTV-6,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225632/2/index.m3u8$IPV6
CCTV-7,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225499/2/index.m3u8$IPV6
CCTV-8,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225631/2/index.m3u8$IPV6
CCTV-9,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225646/2/index.m3u8$IPV6
CCTV-10,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225496/2/index.m3u8$IPV6
CCTV-11,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225628/2/index.m3u8$IPV6
CCTV-12,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225495/2/index.m3u8$IPV6
CCTV-13,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226329/2/index.m3u8$IPV6
CCTV-14,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225494/2/index.m3u8$IPV6
CCTV-15,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225641/2/index.m3u8$IPV6
CCTV-16,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221226233/2/index.m3u8$IPV6
CCTV-17,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225909/2/index.m3u8$IPV6
CCTV-1,http://[2409:8087:74f0:22::4]:6610/270000001128/9900000501/index.m3u8
CCTV-1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV-1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-1,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-1,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8
CCTV-2,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000502/index.m3u8
CCTV-2,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV-2,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-2,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-2,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226893/1.m3u8
CCTV-3,http://[2409:8087:74f0:22::4]:6410/270000001111/1110000303/index.m3u8
CCTV-3,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226021/index.m3u8
CCTV-3,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-3,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-3,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226471/1.m3u8
CCTV-4,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000503/index.m3u8
CCTV-4,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226007/index.m3u8
CCTV-4,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-4,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8
CCTV-5,http://[2409:8087:74f0:22::4]:6410/270000001111/1110000305/index.m3u8
CCTV-5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8
CCTV-5,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226469/1.m3u8
CCTV-5+,http://[2409:8087:74f0:22::4]:6410/270000001111/1110000306/index.m3u8
CCTV-5+,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000506/index.m3u8
CCTV-5+,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000507/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-5+,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8
CCTV-6,http://[2409:8087:74f0:22::4]:6410/270000001111/1110000307/index.m3u8
CCTV-6,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV-6,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-6,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226468/1.m3u8
CCTV-7,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000504/index.m3u8
CCTV-7,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
